SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
541601,Rajnish Wellness Ltd,Active,B,1.0,INE685Z01033,,RAJNISH,Equity,https://www.bseindia.com/stock-share-price/rajnish-wellness-ltd/rajnish/541601/,Rajnish Wellness Limited,42.64
541627,Gujarat Winding Systems Ltd,Active,X,10.0,INE173V01013,,GUJWIND,Equity,https://www.bseindia.com/stock-share-price/gujarat-winding-systems-ltd/gujwind/541627/,Gujarat Winding Systems Limited,3.42
541633,Sophia Traexpo Ltd,Active,XT,10.0,INE268X01017,,STRAEXPO,Equity,https://www.bseindia.com/stock-share-price/sophia-traexpo-ltd/straexpo/541633/,Sophia Traexpo Limited,6.42
541634,Raw Edge Industrial Solutions Ltd,Active,B,10.0,INE960Z01014,,RAWEDGE,Equity,https://www.bseindia.com/stock-share-price/raw-edge-industrial-solutions-ltd/rawedge/541634/,Raw Edge Industrial Solutions Limited,13.60
541701,Supershakti Metaliks Ltd,Active,M,10.0,INE00SY01011,,SUPERSHAKT,Equity,https://www.bseindia.com/stock-share-price/supershakti-metaliks-ltd/supershakt/541701/,Supershakti Metaliks Limited,289.17
541702,Ashnisha Industries Ltd,Active,XT,1.0,INE694W01024,,ASHNI,Equity,https://www.bseindia.com/stock-share-price/ashnisha-industries-ltd/ashni/541702/,Ashnisha Industries Limited,99.16
541703,Raconteur Global Resources Ltd,Active,M,10.0,INE00WY01013,,RACONTEUR,Equity,https://www.bseindia.com/stock-share-price/raconteur-global-resources-ltd/raconteur/541703/,RACONTEUR GLOBAL RESOURCES LIMITED,12.13
541729,HDFC Asset Management Company Ltd,Active,A,5.0,INE127D01025,,HDFCAMC,Equity,https://www.bseindia.com/stock-share-price/hdfc-asset-management-company-ltd/hdfcamc/541729/,HDFC Asset Management Company Limited,109106.94
541735,Vivanta Industries Ltd,Active,X,1.0,INE299W01022,,VIVANTA,Equity,https://www.bseindia.com/stock-share-price/vivanta-industries-ltd/vivanta/541735/,Vivanta Industries Limited,21.26
541741,Fratelli Vineyards Ltd,Active,XT,10.0,INE401Z01019,,FRATELLI,Equity,https://www.bseindia.com/stock-share-price/fratelli-vineyards-ltd/fratelli/541741/,Fratelli Vineyards Limited,447.77
541770,CreditAccess Grameen Ltd,Active,A,10.0,INE741K01010,,CREDITACC,Equity,https://www.bseindia.com/stock-share-price/creditaccess-grameen-ltd/creditacc/541770/,CreditAccess Grameen Ltd.,24793.55
541771,Amin Tannery Ltd,Active,XT,1.0,INE572Z01017,,AMINTAN,Equity,https://www.bseindia.com/stock-share-price/amin-tannery-ltd/amintan/541771/,AMIN TANNERY LIMITED,15.98
541778,Deep Polymers Ltd,Active,X,10.0,INE00IY01012,,DEEP,Equity,https://www.bseindia.com/stock-share-price/deep-polymers-ltd/deep/541778/,Deep Polymers Limited,85.72
541799,Sungold Media and Entertainment Ltd,Active,MT,10.0,INE266S01011,,SMEL,Equity,https://www.bseindia.com/stock-share-price/sungold-media-and-entertainment-ltd/smel/541799/,Sungold Media and Entertainment Limited,13.59
541809,ICICI Prudential Nifty Next 50 ETF,Active,B,1.0,INF109KC1NS5,,NEXT50IETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-next-50-etf/next50ietf/541809/,ICICI Prudential Mutual Fund,
541865,Add-Shop ERetail Ltd,Active,X,10.0,INE01B501018,,ASRL,Equity,https://www.bseindia.com/stock-share-price/add-shop-eretail-ltd/asrl/541865/,Add-Shop E-Retail Limited,19.45
541890,Space Incubatrics Technologies Ltd,Active,XT,1.0,INE797Z01028,,SPACEINCUBA,Equity,https://www.bseindia.com/stock-share-price/space-incubatrics-technologies-ltd/spaceincuba/541890/,Space Incubatrics Technologies Limited,6.23
541929,Synergy Green Industries Ltd,Active,B,10.0,INE00QT01015,,SGIL,Equity,https://www.bseindia.com/stock-share-price/synergy-green-industries-ltd/sgil/541929/,Synergy Green Industries Limited,926.05
541945,Ranjeet Mechatronics Ltd,Active,M,5.0,INE01A501027,,RANJEET,Equity,https://www.bseindia.com/stock-share-price/ranjeet-mechatronics-ltd/ranjeet/541945/,Ranjeet Mechatronics Limited,27.68
541956,IRCON International Ltd,Active,A,2.0,INE962Y01021,,IRCON,Equity,https://www.bseindia.com/stock-share-price/ircon-international-ltd/ircon/541956/,IRCON International Ltd,12452.43
541967,Sky Gold And Diamonds Ltd,Active,A,10.0,INE01IU01018,,SKYGOLD,Equity,https://www.bseindia.com/stock-share-price/sky-gold-and-diamonds-ltd/skygold/541967/,Sky Gold And Diamonds Limited,10725.02
541972,SBI - ETF - SENSEX NEXT 50,Active,A,10.0,INF200KA1VQ2,,SETFSN50,Equity,https://www.bseindia.com/stock-share-price/sbi---etf---sensex-next-50/setfsn50/541972/,SBI Mutual Fund,
541973,Mac Hotels Ltd,Active,M,10.0,INE004Z01011,,MACH,Equity,https://www.bseindia.com/stock-share-price/mac-hotels-ltd/mach/541973/,Mac Hotels Limited,46.74
541974,Manorama Industries Ltd,Active,A,2.0,INE00VM01036,,MANORAMA,Equity,https://www.bseindia.com/stock-share-price/manorama-industries-ltd/manorama/541974/,Manorama Industries Limited,10244.45
541983,Innovative Ideals and Services (India) Ltd,Active,MT,10.0,INE492Y01011,,INNOVATIVE,Equity,https://www.bseindia.com/stock-share-price/innovative-ideals-and-services-(india)-ltd/innovative/541983/,Innovative Ideals and Services (India) Limited,25.95
541988,AAVAS Financiers Ltd,Active,A,10.0,INE216P01012,,AAVAS,Equity,https://www.bseindia.com/stock-share-price/aavas-financiers-ltd/aavas/541988/,AAVAS Financiers Limited,10923.79
542011,Garden Reach Shipbuilders & Engineers Ltd,Active,A,10.0,INE382Z01011,,GRSE,Equity,https://www.bseindia.com/stock-share-price/garden-reach-shipbuilders--engineers-ltd/grse/542011/,Garden Reach Shipbuilders & Engineers Limited,29773.21
542012,A-1 Ltd,Active,B,1.0,INE911Z01025,,A1L,Equity,https://www.bseindia.com/stock-share-price/a-1-ltd/a1l/542012/,A-1 LIMITED,216.20
542013,Dolfin Rubbers Ltd,Active,B,10.0,INE666Y01010,,DOLFIN,Equity,https://www.bseindia.com/stock-share-price/dolfin-rubbers-ltd/dolfin/542013/,Dolfin Rubbers Limited,163.74
542019,Shubham Polyspin Ltd,Active,X,10.0,INE01J501010,,SHUBHAM,Equity,https://www.bseindia.com/stock-share-price/shubham-polyspin-ltd/shubham/542019/,Shubham Polyspin Limited,42.97
542020,AKI India Ltd,Active,B,2.0,INE642Z01026,,AKI,Equity,https://www.bseindia.com/stock-share-price/aki-india-ltd/aki/542020/,AKI India Limited,46.96
542025,Sun Retail Ltd,Active,M,1.0,INE206Z01020,,SUNRETAIL,Equity,https://www.bseindia.com/stock-share-price/sun-retail-ltd/sunretail/542025/,Sun Retail Limited,4.97
542034,S. M. Gold Ltd,Active,B,10.0,INE00Q901014,,SMGOLD,Equity,https://www.bseindia.com/stock-share-price/s-m-gold-ltd/smgold/542034/,S. M. Gold Limited,15.55
542046,Vivid Mercantile Ltd,Active,B,1.0,INE647Z01025,,VIVIDM,Equity,https://www.bseindia.com/stock-share-price/vivid-mercantile-ltd/vividm/542046/,VIVID MERCANTILE LIMITED,56.44
542057,BCPL Railway Infrastructure Ltd,Active,B,10.0,INE00SW01015,,BCPL,Equity,https://www.bseindia.com/stock-share-price/bcpl-railway-infrastructure-ltd/bcpl/542057/,BCPL Railway Infrastructure Limited,116.43
542066,Adani Total Gas Ltd,Active,A,1.0,INE399L01023,,ATGL,Equity,https://www.bseindia.com/stock-share-price/adani-total-gas-ltd/atgl/542066/,ADANI TOTAL GAS LIMITED,72592.96
542123,The Phosphate Company Ltd,Active,X,10.0,INE398C01016,,PHOSPHATE,Equity,https://www.bseindia.com/stock-share-price/the-phosphate-company-ltd/phosphate/542123/,The Phosphate Company Limited,49.28
542131,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),Active,B,100.0,INF769K01EG9,,NIFTYETF,Equity,https://www.bseindia.com/stock-share-price/mirae-asset-nifty-50-etf-(man50etf)/niftyetf/542131/,Mirae Asset Mutual Fund,
542141,Techno Electric & Engineering Company Ltd,Active,A,2.0,INE285K01026,,TECHNOE,Equity,https://www.bseindia.com/stock-share-price/techno-electric--engineering-company-ltd/technoe/542141/,Techno Electric & Engineering Company Limited,11542.73
542145,Roni Households Ltd,Active,M,10.0,INE02AP01013,,RONI,Equity,https://www.bseindia.com/stock-share-price/roni-households-ltd/roni/542145/,Roni Households Limited,36.78
542146,Shree Krishna Infrastructure Ltd,Active,M,10.0,INE951Z01013,,SKIFL,Equity,https://www.bseindia.com/stock-share-price/shree-krishna-infrastructure-ltd/skifl/542146/,Shree Krishna Infrastructure Limited,9.21
542155,Diksha Greens Ltd,Active,MT,10.0,INE01GR01018,,DGL,Equity,https://www.bseindia.com/stock-share-price/diksha-greens-ltd/dgl/542155/,Diksha Greens Limited,0.98
542176,Aryan Share and Stock Brokers Ltd,Active,X,10.0,INE016X01010,,ARYAN,Equity,https://www.bseindia.com/stock-share-price/aryan-share-and-stock-brokers-ltd/aryan/542176/,Aryan Share & Stock Brokers Ltd.,5.67
542206,Nivaka Fashions Ltd,Active,X,1.0,INE139E01028,,NIVAKA,Equity,https://www.bseindia.com/stock-share-price/nivaka-fashions-ltd/nivaka/542206/,NIVAKA FASHIONS LIMITED,4.31
542216,Dalmia Bharat Ltd,Active,A,2.0,INE00R701025,,DALBHARAT,Equity,https://www.bseindia.com/stock-share-price/dalmia-bharat-ltd/dalbharat/542216/,DALMIA BHARAT LIMITED,34212.03
542230,Aditya Birla Sun Life Nifty Next 50 ETF,Active,B,1.0,INF209KB16D7,,ABSLNN50ET,Equity,https://www.bseindia.com/stock-share-price/aditya-birla-sun-life-nifty-next-50-etf/abslnn50et/542230/,Aditya Birla Sun Life Mutual Fund,
542231,Nila Spaces Ltd,Active,B,1.0,INE00S901012,,NILASPACES,Equity,https://www.bseindia.com/stock-share-price/nila-spaces-ltd/nilaspaces/542231/,Nila Spaces Ltd,481.33
542232,Shankar Lal Rampal Dye-Chem Ltd,Active,B,10.0,INE01NE01012,,SRD,Equity,https://www.bseindia.com/stock-share-price/shankar-lal-rampal-dye-chem-ltd/srd/542232/,Shankar Lal Rampal Dye-Chem Limited,242.05
542233,Trejhara Solutions Ltd,Active,B,10.0,INE00CA01015,,TREJHARA,Equity,https://www.bseindia.com/stock-share-price/trejhara-solutions-ltd/trejhara/542233/,Trejhara Solutions Limited,399.25
542248,Deccan Health Care Ltd,Active,T,10.0,INE452W01019,,DECCAN,Equity,https://www.bseindia.com/stock-share-price/deccan-health-care-ltd/deccan/542248/,Deccan Health Care Limited,30.64
542285,Axita Cotton Ltd,Active,B,1.0,INE02EZ01022,,AXITA,Equity,https://www.bseindia.com/stock-share-price/axita-cotton-ltd/axita/542285/,Axita Cotton Limited,280.12
542323,KPI Green Energy Ltd,Active,A,5.0,INE542W01025,,KPIGREEN,Equity,https://www.bseindia.com/stock-share-price/kpi-green-energy-ltd/kpigreen/542323/,KPI Green Energy Limited,7418.63
542332,Hi-Klass Trading and Investment Ltd,Active,XT,5.0,INE302R01024,,HIKLASS,Equity,https://www.bseindia.com/stock-share-price/hi-klass-trading-and-investment-ltd/hiklass/542332/,Hi-Klass Trading and Investment Limited,264.04
542333,RPSG Ventures Ltd,Active,B,10.0,INE425Y01011,,RPSGVENT,Equity,https://www.bseindia.com/stock-share-price/rpsg-ventures-ltd/rpsgvent/542333/,RPSG VENTURES LIMITED,3043.29
542337,Spencers Retail Ltd,Active,B,5.0,INE020801028,,SPENCERS,Equity,https://www.bseindia.com/stock-share-price/spencers-retail-ltd/spencers/542337/,Spencer's Retail Limited,300.23
542351,Gloster Ltd,Active,B,10.0,INE350Z01018,,GLOSTERLTD,Equity,https://www.bseindia.com/stock-share-price/gloster-ltd/glosterltd/542351/,Gloster Ltd,745.78
542367,Xelpmoc Design and Tech Ltd,Active,B,10.0,INE01P501012,,XELPMOC,Equity,https://www.bseindia.com/stock-share-price/xelpmoc-design-and-tech-ltd/xelpmoc/542367/,Xelpmoc Design and Tech Limited,124.32
542376,SPA Capital Services Ltd,Active,XT,10.0,INE726X01014,,SPACAPS,Equity,https://www.bseindia.com/stock-share-price/spa-capital-services-ltd/spacaps/542376/,SPA Capital Services Limited,65.48
542383,Ritco Logistics Ltd,Active,B,10.0,INE01EG01016,,RITCO,Equity,https://www.bseindia.com/stock-share-price/ritco-logistics-ltd/ritco/542383/,Ritco Logistics Limited,875.00
542399,Chalet Hotels Ltd,Active,A,10.0,INE427F01016,,CHALET,Equity,https://www.bseindia.com/stock-share-price/chalet-hotels-ltd/chalet/542399/,Chalet Hotels Limited,18897.00
542437,Anmol India Ltd,Active,B,10.0,INE02AR01019,,ANMOL,Equity,https://www.bseindia.com/stock-share-price/anmol-india-ltd/anmol/542437/,Anmol India Limited,57.43
542446,Jonjua Overseas Ltd,Active,MT,10.0,INE793Z01027,,JONJUA,Equity,https://www.bseindia.com/stock-share-price/jonjua-overseas-ltd/jonjua/542446/,Jonjua Overseas Limited,11.43
542459,Kranti Industries Ltd,Active,B,10.0,INE911T01010,,KRANTI,Equity,https://www.bseindia.com/stock-share-price/kranti-industries-ltd/kranti/542459/,Kranti Industries Limited,60.55
542460,The Anup Engineering Ltd,Active,B,10.0,INE294Z01018,,ANUP,Equity,https://www.bseindia.com/stock-share-price/the-anup-engineering-ltd/anup/542460/,The Anup Engineering Ltd,3994.17
542477,Glaam Up Jwel Ltd,Active,MT,10.0,INE03CM01014,,GLAAMUP,Equity,https://www.bseindia.com/stock-share-price/glaam-up-jwel-ltd/glaamup/542477/,GLAAM UP JWEL LIMITED,22.04
542484,Arvind Fashions Ltd,Active,A,4.0,INE955V01021,,ARVINDFASN,Equity,https://www.bseindia.com/stock-share-price/arvind-fashions-ltd/arvindfasn/542484/,Arvind Fashions Limited,6134.18
542503,Mahip Industries Ltd,Active,MT,10.0,INE00CX01017,,MAHIP,Equity,https://www.bseindia.com/stock-share-price/mahip-industries-ltd/mahip/542503/,Mahip Industries Limited,30.36
542513,UTI BSE Sensex Next 50 ETF,Active,A,1.0,INF789F1AUU3,,SNXT50BETA,Equity,https://www.bseindia.com/stock-share-price/uti-bse-sensex-next-50-etf/snxt50beta/542513/,UTI Mutual Fund,
542524,Ambassador Intra Holdings Ltd,Active,X,10.0,INE342U01016,,AIHL,Equity,https://www.bseindia.com/stock-share-price/ambassador-intra-holdings-ltd/aihl/542524/,AMBASSADOR INTRA HOLDINGS LIMITED,7.40
542544,Jyot International Marketing Ltd,Active,XT,10.0,INE043R01016,,JYOTIN,Equity,https://www.bseindia.com/stock-share-price/jyot-international-marketing-ltd/jyotin/542544/,Jyot International Marketing Limited,
542579,Ashapuri Gold Ornament Ltd,Active,B,1.0,INE05FR01029,,AGOL,Equity,https://www.bseindia.com/stock-share-price/ashapuri-gold-ornament-ltd/agol/542579/,Ashapuri Gold Ornament Limited,132.99
542580,Aartech Solonics Ltd,Active,T,5.0,INE01C001026,,AARTECH,Equity,https://www.bseindia.com/stock-share-price/aartech-solonics-ltd/aartech/542580/,Aartech Solonics Limited,149.29
542592,Humming Bird Education Ltd,Active,MT,1.0,INE02PC01027,,HBEL,Equity,https://www.bseindia.com/stock-share-price/humming-bird-education-ltd/hbel/542592/,Humming Bird Education Limited,9.65
542597,MSTC Ltd,Active,B,10.0,INE255X01014,,MSTCLTD,Equity,https://www.bseindia.com/stock-share-price/mstc-ltd/mstcltd/542597/,MSTC Limited,4266.59
542599,Roopshri Resorts Ltd,Active,MT,10.0,INE03WT01017,,ROOPSHRI,Equity,https://www.bseindia.com/stock-share-price/roopshri-resorts-ltd/roopshri/542599/,Roopshri Resorts Limited,49.23
542627,Chandni Machines Ltd,Active,XT,10.0,INE01GZ01011,,CHANDNIMACH,Equity,https://www.bseindia.com/stock-share-price/chandni-machines-ltd/chandnimach/542627/,Chandni Machines Limited,35.92
542628,Northern Spirits Ltd,Active,B,10.0,INE01BL01012,,NSL,Equity,https://www.bseindia.com/stock-share-price/northern-spirits-ltd/nsl/542628/,Northern Spirits Limited,210.11
542649,Rail Vikas Nigam Ltd,Active,A,10.0,INE415G01027,,RVNL,Equity,https://www.bseindia.com/stock-share-price/rail-vikas-nigam-ltd/rvnl/542649/,Rail Vikas Nigam Limited,48789.47
542650,Metropolis Healthcare Ltd,Active,A,2.0,INE112L01020,,METROPOLIS,Equity,https://www.bseindia.com/stock-share-price/metropolis-healthcare-ltd/metropolis/542650/,Metropolis Healthcare Limited,11663.46
542651,KPIT Technologies Ltd,Active,A,10.0,INE04I401011,,KPITTECH,Equity,https://www.bseindia.com/stock-share-price/kpit-technologies-ltd/kpittech/542651/,KPIT Technologies Ltd,17081.90
542652,Polycab India Ltd,Active,A,10.0,INE455K01017,,POLYCAB,Equity,https://www.bseindia.com/stock-share-price/polycab-india-ltd/polycab/542652/,Polycab India Limited,140009.17
542654,V R Films & Studios Ltd,Active,B,10.0,INE06LG01010,,VRFILMS,Equity,https://www.bseindia.com/stock-share-price/v-r-films--studios-ltd/vrfilms/542654/,V R FILMS & STUDIOS LIMITED,16.13
542655,Vikas Lifecare Ltd,Active,B,1.0,INE161L01027,,VIKASLIFE,Equity,https://www.bseindia.com/stock-share-price/vikas-lifecare-ltd/vikaslife/542655/,VIKAS LIFECARE LIMITED,234.07
542665,Neogen Chemicals Ltd,Active,B,10.0,INE136S01016,,NEOGEN,Equity,https://www.bseindia.com/stock-share-price/neogen-chemicals-ltd/neogen/542665/,Neogen Chemicals Limited,5565.46
542666,G. K. P. Printing & Packaging Ltd,Active,B,10.0,INE05QJ01015,,GKP,Equity,https://www.bseindia.com/stock-share-price/g-k-p-printing--packaging-ltd/gkp/542666/,G. K. P. Printing & Packaging Limited,13.24
542668,Evans Electric Ltd,Active,M,10.0,INE06TD01010,,EVANS,Equity,https://www.bseindia.com/stock-share-price/evans-electric-ltd/evans/542668/,EVANS ELECTRIC LIMITED,38.37
542669,BMW Industries Ltd,Active,X,1.0,INE374E01021,,BMW,Equity,https://www.bseindia.com/stock-share-price/bmw-industries-ltd/bmw/542669/,BMW INDUSTRIES LIMITED,1169.77
542670,Artemis Electricals and Projects Ltd,Active,B,1.0,INE757T01025,,AEPL,Equity,https://www.bseindia.com/stock-share-price/artemis-electricals-and-projects-ltd/aepl/542670/,Artemis Electricals and Projects Limited,360.24
542677,Mahesh Developers Ltd,Active,X,10.0,INE01MO01013,,MAHESH,Equity,https://www.bseindia.com/stock-share-price/mahesh-developers-ltd/mahesh/542677/,Mahesh Developers Limited,8.94
542678,Cian Healthcare Ltd,Active,MT,10.0,INE05BN01027,,CHCL,Equity,https://www.bseindia.com/stock-share-price/cian-healthcare-ltd/chcl/542678/,Cian Healthcare Limited,23.88
542679,Dhanashree Electronics Ltd,Active,X,10.0,INE413F01016,,DEL,Equity,https://www.bseindia.com/stock-share-price/dhanashree-electronics-ltd/del/542679/,Dhanashree Electronics Limited,188.23
542682,Harish Textile Engineers Ltd,Active,X,10.0,INE01K301012,,HARISH,Equity,https://www.bseindia.com/stock-share-price/harish-textile-engineers-ltd/harish/542682/,Harish Textile Engineers Limited,23.24
542684,Prakash Pipes Ltd,Active,T,10.0,INE050001010,,PPL,Equity,https://www.bseindia.com/stock-share-price/prakash-pipes-ltd/ppl/542684/,Prakash Pipes Limited,611.35
542685,Digicontent Ltd,Active,B,2.0,INE03JI01017,,DGCONTENT,Equity,https://www.bseindia.com/stock-share-price/digicontent-ltd/dgcontent/542685/,Digicontent Limited,148.38
542694,Parshva Enterprises Ltd,Active,B,10.0,INE05MV01019,,PARSHVA,Equity,https://www.bseindia.com/stock-share-price/parshva-enterprises-ltd/parshva/542694/,Parshva Enterprises Limited,171.95
542721,Anand Rayons Ltd,Active,B,10.0,INE02GA01012,,ARL,Equity,https://www.bseindia.com/stock-share-price/anand-rayons-ltd/arl/542721/,Anand Rayons Limited,89.94
542725,SBC Exports Ltd,Active,B,1.0,INE04AK01028,,SBC,Equity,https://www.bseindia.com/stock-share-price/sbc-exports-ltd/sbc/542725/,SBC EXPORTS LIMITED,1961.43
542726,IndiaMART InterMESH Ltd,Active,A,10.0,INE933S01016,,INDIAMART,Equity,https://www.bseindia.com/stock-share-price/indiamart-intermesh-ltd/indiamart/542726/,IndiaMART InterMESH Limited,10601.73
542727,City Pulse Multiventures Ltd,Active,M,10.0,INE056001014,,CPML,Equity,https://www.bseindia.com/stock-share-price/city-pulse-multiventures-ltd/cpml/542727/,CITY PULSE MULTIVENTURES LIMITED,368.98
542728,SK International Export Ltd,Active,MT,10.0,INE04ST01013,,SKIEL,Equity,https://www.bseindia.com/stock-share-price/sk-international-export-ltd/skiel/542728/,SK International Export Limited,16.90
542729,DCM Nouvelle Ltd,Active,T,10.0,INE08KP01019,,DCMNVL,Equity,https://www.bseindia.com/stock-share-price/dcm-nouvelle-ltd/dcmnvl/542729/,DCM NOUVELLE LIMITED,291.37
542730,ICICI Prudential Nifty Bank ETF,Active,B,1.0,INF109KC15I8,,BANKIETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-bank-etf/bankietf/542730/,ICICI Prudential Mutual Fund,
542747,Nippon India ETF S&P BSE Sensex Next 50,Active,A,10.0,INF204KB15D0,,SNXT50BEES,Equity,https://www.bseindia.com/stock-share-price/nippon-india-etf-sp-bse-sensex-next-50/snxt50bees/542747/,Nippon India Mutual Fund,
542752,Affle 3I Ltd,Active,A,2.0,INE00WC01027,,AFFLE,Equity,https://www.bseindia.com/stock-share-price/affle-3i-ltd/affle/542752/,AFFLE 3I LIMITED,23793.82
542758,ICICI Prudential Nifty Private Bank ETF,Active,B,1.0,INF109KC18U7,,PVTBANIETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-private-bank-etf/pvtbanietf/542758/,ICICI Prudential Mutual Fund,
542759,Spandana Sphoorty Financial Ltd,Active,B,10.0,INE572J01011,,SPANDANA,Equity,https://www.bseindia.com/stock-share-price/spandana-sphoorty-financial-ltd/spandana/542759/,Spandana Sphoorty Financial Limited,1835.04
542760,Sterling and Wilson Renewable Energy Ltd,Active,B,1.0,INE00M201021,,SWSOLAR,Equity,https://www.bseindia.com/stock-share-price/sterling-and-wilson-renewable-energy-ltd/swsolar/542760/,STERLING AND WILSON RENEWABLE ENERGY LIMITED,4830.60
542765,Transpact Enterprises Ltd,Active,MS,10.0,INE06YD01010,,TRANSPACT,Equity,https://www.bseindia.com/stock-share-price/transpact-enterprises-ltd/transpact/542765/,Transpact Enterprises Limited,4.29
542770,Alphalogic Techsys Ltd,Active,B,5.0,INE08E401029,,ALPHALOGIC,Equity,https://www.bseindia.com/stock-share-price/alphalogic-techsys-ltd/alphalogic/542770/,Alphalogic Techsys Limited,304.29
542771,Novateor Research Laboratories Ltd,Active,M,10.0,INE08JY01013,,NOVATEOR,Equity,https://www.bseindia.com/stock-share-price/novateor-research-laboratories-ltd/novateor/542771/,Novateor Research Laboratories Limited,19.88
542772,360 ONE WAM LTD,Active,A,1.0,INE466L01038,,360ONE,Equity,https://www.bseindia.com/stock-share-price/360-one-wam-ltd/360one/542772/,360 ONE WAM LIMITED,48257.10
542773,IIFL Capital Services Ltd,Active,A,2.0,INE489L01022,,IIFLCAPS,Equity,https://www.bseindia.com/stock-share-price/iifl-capital-services-ltd/iiflcaps/542773/,IIFL CAPITAL SERVICES LIMITED,10558.61
542774,Mufin Green Finance Ltd,Active,B,1.0,INE08KJ01020,,MUFIN,Equity,https://www.bseindia.com/stock-share-price/mufin-green-finance-ltd/mufin/542774/,MUFIN GREEN FINANCE LIMITED,2638.53
542801,Misquita Engineering Ltd,Active,M,10.0,INE957W01025,,MISQUITA,Equity,https://www.bseindia.com/stock-share-price/misquita-engineering-ltd/misquita/542801/,Misquita Engineering Limited,37.32
542802,Galactico Corporate Services Ltd,Active,B,1.0,INE906Y01028,,GALACTICO,Equity,https://www.bseindia.com/stock-share-price/galactico-corporate-services-ltd/galactico/542802/,Galactico Corporate Services Limited,36.11
542803,Vaxfab Enterprises Ltd,Active,X,10.0,INE560T01015,,VEL,Equity,https://www.bseindia.com/stock-share-price/vaxfab-enterprises-ltd/vel/542803/,Vaxfab Enterprises Limited,109.86
542812,Gujarat Fluorochemicals Ltd,Active,A,1.0,INE09N301011,,FLUOROCHEM,Equity,https://www.bseindia.com/stock-share-price/gujarat-fluorochemicals-ltd/fluorochem/542812/,Gujarat Fluorochemicals Limited,49926.28
542830,Indian Railway Catering and Tourism Corporation Ltd,Active,A,2.0,INE335Y01020,,IRCTC,Equity,https://www.bseindia.com/stock-share-price/indian-railway-catering-and-tourism-corporation-ltd/irctc/542830/,Indian Railway Catering & Tourism Corporation Ltd,41632.00
542850,Goblin India Ltd,Active,MT,10.0,INE492Z01018,,GOBLIN,Equity,https://www.bseindia.com/stock-share-price/goblin-india-ltd/goblin/542850/,GOBLIN INDIA LIMITED,10.99
542851,Gensol Engineering Ltd,Active,Z,10.0,INE06H201014,,GENSOL,Equity,https://www.bseindia.com/stock-share-price/gensol-engineering-ltd/gensol/542851/,Gensol Engineering Limited,67.00
542852,Vishwaraj Sugar Industries Ltd,Active,B,2.0,INE430N01022,,VISHWARAJ,Equity,https://www.bseindia.com/stock-share-price/vishwaraj-sugar-industries-ltd/vishwaraj/542852/,Vishwaraj Sugar Industries Limited,115.45
542857,Greenpanel Industries Ltd,Active,B,1.0,INE08ZM01014,,GREENPANEL,Equity,https://www.bseindia.com/stock-share-price/greenpanel-industries-ltd/greenpanel/542857/,Greenpanel Industries Limited,2478.30
542862,Shahlon Silk Industries Ltd,Active,X,2.0,INE052001026,,SHAHLON,Equity,https://www.bseindia.com/stock-share-price/shahlon-silk-industries-ltd/shahlon/542862/,Shahlon Silk Industries Limited,210.58
542863,Aditya Birla Sun Life Nifty Bank ETF,Active,B,1.0,INF209KB17D5,,ABSLBANETF,Equity,https://www.bseindia.com/stock-share-price/aditya-birla-sun-life-nifty-bank-etf/abslbanetf/542863/,Aditya Birla Sun Life Mutual Fund,
542864,Mount Housing and Infrastructure Ltd,Active,XT,10.0,INE444X01014,,MOUNT,Equity,https://www.bseindia.com/stock-share-price/mount-housing-and-infrastructure-ltd/mount/542864/,MOUNT HOUSING AND INFRASTRUCTURE LIMITED,9.53
542865,Anuroop Packaging Ltd,Active,B,10.0,INE490Z01012,,ANUROOP,Equity,https://www.bseindia.com/stock-share-price/anuroop-packaging-ltd/anuroop/542865/,Anuroop Packaging Limited,12.92
542867,CSB Bank Ltd,Active,A,10.0,INE679A01013,,CSBBANK,Equity,https://www.bseindia.com/stock-share-price/csb-bank-ltd/csbbank/542867/,CSB Bank Limited,5608.80
542904,Ujjivan Small Finance Bank Ltd,Active,A,10.0,INE551W01018,,UJJIVANSFB,Equity,https://www.bseindia.com/stock-share-price/ujjivan-small-finance-bank-ltd/ujjivansfb/542904/,Ujjivan Small Finance Bank Limited,13998.29
542905,Hindware Home Innovation Ltd,Active,B,2.0,INE05AN01011,,HINDWAREAP,Equity,https://www.bseindia.com/stock-share-price/hindware-home-innovation-ltd/hindwareap/542905/,Hindware Home Innovation Limited,1826.42
542906,Easun Capital Markets Ltd,Active,XT,10.0,INE771C01014,,EASUN,Equity,https://www.bseindia.com/stock-share-price/easun-capital-markets-ltd/easun/542906/,Easun Capital Markets Limited,17.15
542907,Prince Pipes and Fittings Ltd,Active,B,10.0,INE689W01016,,PRINCEPIPE,Equity,https://www.bseindia.com/stock-share-price/prince-pipes-and-fittings-ltd/princepipe/542907/,Prince Pipes and Fittings Limited,3038.77
